genre,title,href,author,author_href,difficulty,raiting
Fantasy,Wicked Garden,https://chooseyourstory.com/story/Wicked_Garden.aspx,TheSchroe,https://chooseyourstory.com/member/?Username=TheSchroe,4,3.59
Fantasy,YeeHaw,https://chooseyourstory.com/story/YeeHaw.aspx,AlexSchedel,https://chooseyourstory.com/member/?Username=AlexSchedel,3,3.53
Fantasy,Zurigul the Incompetent,https://chooseyourstory.com/story/Zurigul_the_Incompetent.aspx,AJB29,https://chooseyourstory.com/member/?Username=AJB29,1,4.04
Grimdark Fantasy,A Tale of a White Lie,https://chooseyourstory.com/story/A_Tale_of_a_White_Lie.aspx,TharaApples,https://chooseyourstory.com/member/?Username=TharaApples,4,6.77
Grimdark Fantasy,A Witch's Inheritance,https://chooseyourstory.com/story/A_Witch's_Inheritance.aspx,Mynoris,https://chooseyourstory.com/member/?Username=Mynoris,4,5.57
Grimdark Fantasy,Bloodstone,https://chooseyourstory.com/story/Bloodstone.aspx,TypewriterCat,https://chooseyourstory.com/member/?Username=TypewriterCat,5,      ?
Grimdark Fantasy,Brimstone,https://chooseyourstory.com/story/Brimstone.aspx,enterpride,https://chooseyourstory.com/member/?Username=enterpride,1,5.83
Grimdark Fantasy,Broken Chains: Blood on the Marble,https://chooseyourstory.com/story/Broken_Chains_0x3a__Blood_on_the_Marble.aspx,Malkalack,https://chooseyourstory.com/member/?Username=Malkalack,5,5.84
Grimdark Fantasy,Death Song,https://chooseyourstory.com/story/Death_Song.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,8,7.17
Grimdark Fantasy,Dog Day,https://chooseyourstory.com/story/Dog_Day.aspx,Chris113022,https://chooseyourstory.com/member/?Username=Chris113022,1,4.34
Grimdark Fantasy,Eternal,https://chooseyourstory.com/story/Eternal.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,8,7.29
Grimdark Fantasy,Gunslinger,https://chooseyourstory.com/story/Gunslinger.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,5,6.80
Grimdark Fantasy,Mazkil,https://chooseyourstory.com/story/Mazkil.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,4,6.05
Grimdark Fantasy,Necromancer,https://chooseyourstory.com/story/Necromancer.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,8,7.22
Grimdark Fantasy,Prophecy,https://chooseyourstory.com/story/Prophecy.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,4,6.33
Grimdark Fantasy,Propheteering,https://chooseyourstory.com/story/Propheteering.aspx,WizzyCat,https://chooseyourstory.com/member/?Username=WizzyCat,6,5.50
Grimdark Fantasy,Sheol's Passage and the Fallen,https://chooseyourstory.com/story/Sheol's_Passage_and_the_Fallen.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,4,6.39
Grimdark Fantasy,Slavic Pagans,https://chooseyourstory.com/story/Slavic_Pagans.aspx,Celicni,https://chooseyourstory.com/member/?Username=Celicni,5,6.96
Grimdark Fantasy,The Book and Devil's Altar,https://chooseyourstory.com/story/The_Book_and_Devil's_Altar.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,6,7.19
Grimdark Fantasy,The City and the Tower,https://chooseyourstory.com/story/The_City_and_the_Tower.aspx,betaband,https://chooseyourstory.com/member/?Username=betaband,5,3.75
Grimdark Fantasy,The Dolls' Quest,https://chooseyourstory.com/story/The_Dolls'_Quest.aspx,ThomasLaHomme,https://chooseyourstory.com/member/?Username=ThomasLaHomme,4,6.08
Grimdark Fantasy,The Lost Realm,https://chooseyourstory.com/story/The_Lost_Realm.aspx,EbonVasilis,https://chooseyourstory.com/member/?Username=EbonVasilis,6,6.22
Grimdark Fantasy,The Path of Death,https://chooseyourstory.com/story/The_Path_of_Death.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,4,6.81
Grimdark Fantasy,"The Pure, the Vile and the Deadly","https://chooseyourstory.com/story/The_Pure,_the_Vile_and_the_Deadly.aspx",EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,8,7.73
Grimdark Fantasy,The Story of Count Osmond Jorgensen,https://chooseyourstory.com/story/The_Story_of_Count_Osmond_Jorgensen.aspx,Fluxion,https://chooseyourstory.com/member/?Username=Fluxion,2,4.65
Grimdark Fantasy,The Tale of the Foolish Princess,https://chooseyourstory.com/story/The_Tale_of_the_Foolish_Princess.aspx,TharaApples,https://chooseyourstory.com/member/?Username=TharaApples,4,6.79
Grimdark Fantasy,Vincha,https://chooseyourstory.com/story/Vincha.aspx,Celicni,https://chooseyourstory.com/member/?Username=Celicni,5,5.79
Grimdark Fantasy,What a Terrible World,https://chooseyourstory.com/story/What_a_Terrible_World.aspx,Celicni,https://chooseyourstory.com/member/?Username=Celicni,5,6.41
Grimdark Fantasy,"Winter, After the Harvest","https://chooseyourstory.com/story/Winter,_After_the_Harvest.aspx",hetero_malk,https://chooseyourstory.com/member/?Username=hetero_malk,6,7.07
Sci-Fi,>DEVOTION,https://chooseyourstory.com/story/_0x3e_DEVOTION.aspx,mizal,https://chooseyourstory.com/member/?Username=mizal,1,5.33
Sci-Fi,2205,https://chooseyourstory.com/story/2205.aspx,Anubis,https://chooseyourstory.com/member/?Username=Anubis,3,3.89
Sci-Fi,A Fantastic Journey,https://chooseyourstory.com/story/A_Fantastic_Journey.aspx,Teslin,https://chooseyourstory.com/member/?Username=Teslin,3,4.47
Sci-Fi,A Mars adventure,https://chooseyourstory.com/story/A_Mars_adventure.aspx,Hable27,https://chooseyourstory.com/member/?Username=Hable27,2,3.31
Sci-Fi,A Metric Measurment of Death,https://chooseyourstory.com/story/A_Metric_Measurment_of_Death.aspx,DerPrussen,https://chooseyourstory.com/member/?Username=DerPrussen,4,4.32
Sci-Fi,A UFO at School,https://chooseyourstory.com/story/A_UFO_at_School.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,4.29
Sci-Fi,A.M.I.E. (1.1),https://chooseyourstory.com/story/A_0x2e_M_0x2e_I_0x2e_E_0x2e__(1_0x2e_1).aspx,alienalpha,https://chooseyourstory.com/member/?Username=alienalpha,5,4.12
Sci-Fi,Achilles,https://chooseyourstory.com/story/Achilles.aspx,Chase223,https://chooseyourstory.com/member/?Username=Chase223,3,6.76
Sci-Fi,Achilles II: The Chykri,https://chooseyourstory.com/story/Achilles_II_0x3a__The_Chykri.aspx,Chase223,https://chooseyourstory.com/member/?Username=Chase223,4,6.82
Sci-Fi,Agent of Order,https://chooseyourstory.com/story/Agent_of_Order.aspx,mizal,https://chooseyourstory.com/member/?Username=mizal,3,6.68
Sci-Fi,AI Nightmare,https://chooseyourstory.com/story/AI_Nightmare.aspx,ai_master,https://chooseyourstory.com/member/?Username=ai_master,7,4.58
Sci-Fi,Alien Hunter,https://chooseyourstory.com/story/Alien_Hunter.aspx,Vibalicious,https://chooseyourstory.com/member/?Username=Vibalicious,4,3.26
Sci-Fi,all because of a breakfast sandwich,https://chooseyourstory.com/story/all_because_of_a_breakfast_sandwich.aspx,cumminse,https://chooseyourstory.com/member/?Username=cumminse,1,3.12
Sci-Fi,An Escape from Ruin,https://chooseyourstory.com/story/An_Escape_from_Ruin.aspx,thebookthief,https://chooseyourstory.com/member/?Username=thebookthief,6,3.44
Sci-Fi,Aphrodite's Orphan,https://chooseyourstory.com/story/Aphrodite's_Orphan.aspx,ThomasLaHomme,https://chooseyourstory.com/member/?Username=ThomasLaHomme,5,6.30
Sci-Fi,Bounty Hunter,https://chooseyourstory.com/story/Bounty_Hunter.aspx,Rodney,https://chooseyourstory.com/member/?Username=Rodney,3,3.04
Sci-Fi,Cannibal Apocalypse,https://chooseyourstory.com/story/Cannibal_Apocalypse.aspx,enterpride,https://chooseyourstory.com/member/?Username=enterpride,7,4.47
Sci-Fi,Captured!,https://chooseyourstory.com/story/Captured!.aspx,tsmpaul,https://chooseyourstory.com/member/?Username=tsmpaul,4,5.15
Sci-Fi,Clear Sky,https://chooseyourstory.com/story/Clear_Sky.aspx,Negative,https://chooseyourstory.com/member/?Username=Negative,1,3.68
Sci-Fi,Courier 237,https://chooseyourstory.com/story/Courier_237.aspx,Lady_Litty,https://chooseyourstory.com/member/?Username=Lady_Litty,4,3.45
Sci-Fi,Cryogenic Failure,https://chooseyourstory.com/story/Cryogenic_Failure.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,5.34
Sci-Fi,CYBERMONKEY,https://chooseyourstory.com/story/CYBERMONKEY.aspx,hetero_malk,https://chooseyourstory.com/member/?Username=hetero_malk,3,6.17
Sci-Fi,Dark Night (Noir),https://chooseyourstory.com/story/Dark_Night_(Noir).aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,5.69
Sci-Fi,Dead space,https://chooseyourstory.com/story/Dead_space.aspx,ervol1,https://chooseyourstory.com/member/?Username=ervol1,3,3.31
Sci-Fi,Digital Consciousness,https://chooseyourstory.com/story/Digital_Consciousness.aspx,Abgeofriends,https://chooseyourstory.com/member/?Username=Abgeofriends,3,3.75
Sci-Fi,Diplomat,https://chooseyourstory.com/story/Diplomat.aspx,Gryphon,https://chooseyourstory.com/member/?Username=Gryphon,4,6.55
Sci-Fi,Dusty Fist,https://chooseyourstory.com/story/Dusty_Fist.aspx,Chris113022,https://chooseyourstory.com/member/?Username=Chris113022,3,5.26
Sci-Fi,Dusty Fist 2: Electric Boogaloo,https://chooseyourstory.com/story/Dusty_Fist_2_0x3a__Electric_Boogaloo.aspx,Chris113022,https://chooseyourstory.com/member/?Username=Chris113022,4,5.74
Sci-Fi,Engineered Desires,https://chooseyourstory.com/story/Engineered_Desires.aspx,fluttershypegasus,https://chooseyourstory.com/member/?Username=fluttershypegasus,1,3.91
Sci-Fi,Evolve (1.2),https://chooseyourstory.com/story/Evolve_(1_0x2e_2).aspx,alienalpha,https://chooseyourstory.com/member/?Username=alienalpha,6,5.00
Sci-Fi,Eyes on a Moon of Blindness,https://chooseyourstory.com/story/Eyes_on_a_Moon_of_Blindness.aspx,Bill_Ingersoll,https://chooseyourstory.com/member/?Username=Bill_Ingersoll,1,5.51
Sci-Fi,Frameshift,https://chooseyourstory.com/story/Frameshift.aspx,AzBaz,https://chooseyourstory.com/member/?Username=AzBaz,5,6.70
Sci-Fi,Ground Zero,https://chooseyourstory.com/story/Ground_Zero.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,8,6.90
Sci-Fi,Happy(TM),https://chooseyourstory.com/story/Happy(TM).aspx,Orange,https://chooseyourstory.com/member/?Username=Orange,2,4.94
Sci-Fi,Hive Mind,https://chooseyourstory.com/story/Hive_Mind.aspx,Dreamweaver,https://chooseyourstory.com/member/?Username=Dreamweaver,5,3.52
Sci-Fi,Homo Perfectus,https://chooseyourstory.com/story/Homo_Perfectus.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,4,6.57
Sci-Fi,Homo Perfectus 2,https://chooseyourstory.com/story/Homo_Perfectus_2.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,5,6.62
Sci-Fi,Homo Perfectus 3,https://chooseyourstory.com/story/Homo_Perfectus_3.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,5,6.69
Sci-Fi,Homo Perfectus 4,https://chooseyourstory.com/story/Homo_Perfectus_4.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,4,6.61
Sci-Fi,Homo Perfectus 5,https://chooseyourstory.com/story/Homo_Perfectus_5.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,4,6.09
Sci-Fi,Homo Perfectus 6,https://chooseyourstory.com/story/Homo_Perfectus_6.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,4,6.51
Sci-Fi,Homo Perfectus 7,https://chooseyourstory.com/story/Homo_Perfectus_7.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,4,6.44
Sci-Fi,Homo Perfectus 8,https://chooseyourstory.com/story/Homo_Perfectus_8.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,6,6.88
Sci-Fi,Homo Perfectus: Mind Games,https://chooseyourstory.com/story/Homo_Perfectus_0x3a__Mind_Games.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,4,5.03
Sci-Fi,I Don't Need Air to Breathe,https://chooseyourstory.com/story/I_Don't_Need_Air_to_Breathe.aspx,TheCanary,https://chooseyourstory.com/member/?Username=TheCanary,4,4.83
Sci-Fi,In 3,https://chooseyourstory.com/story/In_3.aspx,PerforatedPenguin,https://chooseyourstory.com/member/?Username=PerforatedPenguin,5,5.66
Sci-Fi,In the Fields,https://chooseyourstory.com/story/In_the_Fields.aspx,AlexSchedel,https://chooseyourstory.com/member/?Username=AlexSchedel,3,4.15
Sci-Fi,Island Attack: Escape,https://chooseyourstory.com/story/Island_Attack_0x3a__Escape.aspx,betaband,https://chooseyourstory.com/member/?Username=betaband,6,3.43
Sci-Fi,Island Attack: Raid,https://chooseyourstory.com/story/Island_Attack_0x3a__Raid.aspx,betaband,https://chooseyourstory.com/member/?Username=betaband,4,3.31
Sci-Fi,Isotope 239,https://chooseyourstory.com/story/Isotope_239.aspx,Killerainbow,https://chooseyourstory.com/member/?Username=Killerainbow,3,3.44
Sci-Fi,Just Another Average Joe,https://chooseyourstory.com/story/Just_Another_Average_Joe.aspx,Rocket,https://chooseyourstory.com/member/?Username=Rocket,3,3.68
Sci-Fi,KRYSIS,https://chooseyourstory.com/story/KRYSIS.aspx,Cromwell,https://chooseyourstory.com/member/?Username=Cromwell,5,4.41
Sci-Fi,Light Space,https://chooseyourstory.com/story/Light_Space.aspx,tsmpaul,https://chooseyourstory.com/member/?Username=tsmpaul,5,6.26
Sci-Fi,Liquid Metal,https://chooseyourstory.com/story/Liquid_Metal.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,2,3.62
Sci-Fi,Machine Contact,https://chooseyourstory.com/story/Machine_Contact.aspx,FeelsGoodman,https://chooseyourstory.com/member/?Username=FeelsGoodman,3,3.83
Sci-Fi,Manske's Island,https://chooseyourstory.com/story/Manske's_Island.aspx,sethjaworski,https://chooseyourstory.com/member/?Username=sethjaworski,6,3.43
Sci-Fi,Marooned on Giri Minor,https://chooseyourstory.com/story/Marooned_on_Giri_Minor.aspx,Bill_Ingersoll,https://chooseyourstory.com/member/?Username=Bill_Ingersoll,4,6.17
Sci-Fi,Mechanised Assault Unit,https://chooseyourstory.com/story/Mechanised_Assault_Unit.aspx,tsmpaul,https://chooseyourstory.com/member/?Username=tsmpaul,4,5.52
Sci-Fi,Messiah for hire,https://chooseyourstory.com/story/Messiah_for_hire.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,4,5.25
Sci-Fi,Mind Games,https://chooseyourstory.com/story/Mind_Games.aspx,bradhal,https://chooseyourstory.com/member/?Username=bradhal,6,3.90
Sci-Fi,Mission Sunshine,https://chooseyourstory.com/story/Mission_Sunshine.aspx,MadHattersDaughter,https://chooseyourstory.com/member/?Username=MadHattersDaughter,2,6.75
Sci-Fi,One Tiny but Mighty Pilchangk Adventure,https://chooseyourstory.com/story/One_Tiny_but_Mighty_Pilchangk_Adventure.aspx,SKOL,https://chooseyourstory.com/member/?Username=SKOL,3,4.28
Sci-Fi,Paradise Violated,https://chooseyourstory.com/story/Paradise_Violated.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,6,6.41
Sci-Fi,Phoenix Whip,https://chooseyourstory.com/story/Phoenix_Whip.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,3,5.16
Sci-Fi,Planet Mopper,https://chooseyourstory.com/story/Planet_Mopper.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,3,5.63
Sci-Fi,Prometheus Academy,https://chooseyourstory.com/story/Prometheus_Academy.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,4,6.28
Sci-Fi,Property,https://chooseyourstory.com/story/Property.aspx,abrambleninja,https://chooseyourstory.com/member/?Username=abrambleninja,2,3.74
Sci-Fi,PSYOPS,https://chooseyourstory.com/story/PSYOPS.aspx,Fluxion,https://chooseyourstory.com/member/?Username=Fluxion,3,4.53
Sci-Fi,Puppet without strings,https://chooseyourstory.com/story/Puppet_without_strings.aspx,maheusz,https://chooseyourstory.com/member/?Username=maheusz,5,4.39
Sci-Fi,Quicksand,https://chooseyourstory.com/story/Quicksand.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,4,4.18
Sci-Fi,Read My Stories or Die!,https://chooseyourstory.com/story/Read_My_Stories_or_Die!.aspx,mizal,https://chooseyourstory.com/member/?Username=mizal,6,5.87
Sci-Fi,Red Fools,https://chooseyourstory.com/story/Red_Fools.aspx,Chanbot,https://chooseyourstory.com/member/?Username=Chanbot,1,4.45
Sci-Fi,Red Mirror,https://chooseyourstory.com/story/Red_Mirror.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,1,4.85
Sci-Fi,Sanity in Turmoil,https://chooseyourstory.com/story/Sanity_in_Turmoil.aspx,LovelyRita,https://chooseyourstory.com/member/?Username=LovelyRita,5,3.55
Sci-Fi,Scum,https://chooseyourstory.com/story/Scum.aspx,Digit,https://chooseyourstory.com/member/?Username=Digit,7,5.34
Sci-Fi,Secret of the Grass Planet,https://chooseyourstory.com/story/Secret_of_the_Grass_Planet.aspx,Bill_Ingersoll,https://chooseyourstory.com/member/?Username=Bill_Ingersoll,7,6.28
Sci-Fi,Stranded: On Familiar Shores,https://chooseyourstory.com/story/Stranded_0x3a__On_Familiar_Shores.aspx,TheWriterInTheDark,https://chooseyourstory.com/member/?Username=TheWriterInTheDark,5,5.29
Sci-Fi,Survivors,https://chooseyourstory.com/story/Survivors.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,5.37
Sci-Fi,Sympathy for title change,https://chooseyourstory.com/story/Sympathy_for_title_change.aspx,lking22,https://chooseyourstory.com/member/?Username=lking22,1,3.26
Sci-Fi,Tales of the Solar Schism,https://chooseyourstory.com/story/Tales_of_the_Solar_Schism.aspx,Randy_Lahey,https://chooseyourstory.com/member/?Username=Randy_Lahey,3,4.00
Sci-Fi,TechNOIR,https://chooseyourstory.com/story/TechNOIR.aspx,Chris113022,https://chooseyourstory.com/member/?Username=Chris113022,3,5.04
Sci-Fi,Terra Proxima: First Strike,https://chooseyourstory.com/story/Terra_Proxima_0x3a__First_Strike.aspx,Rommel,https://chooseyourstory.com/member/?Username=Rommel,5,5.63
Sci-Fi,Terra Proxima: The Lines are Drawn,https://chooseyourstory.com/story/Terra_Proxima_0x3a__The_Lines_are_Drawn.aspx,Rommel,https://chooseyourstory.com/member/?Username=Rommel,4,5.74
Sci-Fi,That One Dream Again,https://chooseyourstory.com/story/That_One_Dream_Again.aspx,LeoCaesar,https://chooseyourstory.com/member/?Username=LeoCaesar,5,4.40
Sci-Fi,the Androidic Purge,https://chooseyourstory.com/story/the_Androidic_Purge.aspx,AstralEmbers17,https://chooseyourstory.com/member/?Username=AstralEmbers17,4,3.81
Sci-Fi,The Annihilation (part one),https://chooseyourstory.com/story/The_Annihilation_(part_one).aspx,FroggieGirl1994,https://chooseyourstory.com/member/?Username=FroggieGirl1994,5,4.01
Sci-Fi,The Devourer,https://chooseyourstory.com/story/The_Devourer.aspx,StrykerL,https://chooseyourstory.com/member/?Username=StrykerL,6,4.97
Sci-Fi,The Ghost People,https://chooseyourstory.com/story/The_Ghost_People.aspx,Fluxion,https://chooseyourstory.com/member/?Username=Fluxion,5,5.40
Sci-Fi,The Last Arcade in San Jose,https://chooseyourstory.com/story/The_Last_Arcade_in_San_Jose.aspx,JosephJDowling,https://chooseyourstory.com/member/?Username=JosephJDowling,4,      ?
Sci-Fi,The Last Man Standing,https://chooseyourstory.com/story/The_Last_Man_Standing.aspx,primates,https://chooseyourstory.com/member/?Username=primates,7,3.64
Sci-Fi,The Marchwarden,https://chooseyourstory.com/story/The_Marchwarden.aspx,DerPrussen,https://chooseyourstory.com/member/?Username=DerPrussen,2,4.12
Sci-Fi,The Multiverse Chalkboard,https://chooseyourstory.com/story/The_Multiverse_Chalkboard.aspx,donteatpoop,https://chooseyourstory.com/member/?Username=donteatpoop,6,5.32
Sci-Fi,The Northern Settlement,https://chooseyourstory.com/story/The_Northern_Settlement.aspx,DerPrussen,https://chooseyourstory.com/member/?Username=DerPrussen,4,5.10
Sci-Fi,The Paper,https://chooseyourstory.com/story/The_Paper.aspx,Danielle958,https://chooseyourstory.com/member/?Username=Danielle958,2,3.14
Sci-Fi,The Razing of Nipthm,https://chooseyourstory.com/story/The_Razing_of_Nipthm.aspx,Nightwatch,https://chooseyourstory.com/member/?Username=Nightwatch,4,4.69
Sci-Fi,The Robots United,https://chooseyourstory.com/story/The_Robots_United.aspx,GodsSlayer,https://chooseyourstory.com/member/?Username=GodsSlayer,4,3.27
Sci-Fi,The Robots United : Part Two,https://chooseyourstory.com/story/The_Robots_United__0x3a__Part_Two.aspx,GodsSlayer,https://chooseyourstory.com/member/?Username=GodsSlayer,4,3.48
Sci-Fi,The Shmorps,https://chooseyourstory.com/story/The_Shmorps.aspx,elad771,https://chooseyourstory.com/member/?Username=elad771,4,4.81
Sci-Fi,The Title Has Been Abducted by Aliens,https://chooseyourstory.com/story/The_Title_Has_Been_Abducted_by_Aliens.aspx,Greencloud,https://chooseyourstory.com/member/?Username=Greencloud,4,3.62
Sci-Fi,The Veil,https://chooseyourstory.com/story/The_Veil.aspx,Battlemage,https://chooseyourstory.com/member/?Username=Battlemage,5,4.79
Sci-Fi,The Warped Castle,https://chooseyourstory.com/story/The_Warped_Castle.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,4,4.71
Sci-Fi,The Wasteland Chronicles: The Story of Aether Frost,https://chooseyourstory.com/story/The_Wasteland_Chronicles_0x3a__The_Story_of_Aether_Frost.aspx,Alexthethug,https://chooseyourstory.com/member/?Username=Alexthethug,6,4.28
Sci-Fi,Through The Dragon Lair,https://chooseyourstory.com/story/Through_The_Dragon_Lair.aspx,haugelan,https://chooseyourstory.com/member/?Username=haugelan,4,3.38
Sci-Fi,ULYSSES: The Pegasi Incident,https://chooseyourstory.com/story/ULYSSES_0x3a__The_Pegasi_Incident.aspx,tsmpaul,https://chooseyourstory.com/member/?Username=tsmpaul,4,5.60
Sci-Fi,Undead Persona,https://chooseyourstory.com/story/Undead_Persona.aspx,Tanstaafl,https://chooseyourstory.com/member/?Username=Tanstaafl,6,6.44
Sci-Fi,Unlikely Heroes,https://chooseyourstory.com/story/Unlikely_Heroes.aspx,TheLoneCamper,https://chooseyourstory.com/member/?Username=TheLoneCamper,5,3.38
Sci-Fi,Utopia Planitia,https://chooseyourstory.com/story/Utopia_Planitia.aspx,Bill_Ingersoll,https://chooseyourstory.com/member/?Username=Bill_Ingersoll,5,5.11
Sci-Fi,WARCHIMP,https://chooseyourstory.com/story/WARCHIMP.aspx,hetero_malk,https://chooseyourstory.com/member/?Username=hetero_malk,5,6.25
Sci-Fi,Who STILL wants to be a Supervillian?,https://chooseyourstory.com/story/Who_STILL_wants_to_be_a_Supervillian_0x3f_.aspx,Miccy2000,https://chooseyourstory.com/member/?Username=Miccy2000,4,5.36
Sci-Fi,Who wants to be a Supervillain?,https://chooseyourstory.com/story/Who_wants_to_be_a_Supervillain_0x3f_.aspx,Miccy2000,https://chooseyourstory.com/member/?Username=Miccy2000,4,5.36
Sci-Fi,Would you survive an Alien Invasion?,https://chooseyourstory.com/story/Would_you_survive_an_Alien_Invasion_0x3f_.aspx,themaybird,https://chooseyourstory.com/member/?Username=themaybird,2,3.30
Modern,"""I'm going out.""",https://chooseyourstory.com/story/_0x22_I'm_going_out_0x2e__0x22_.aspx,ScienceOfficerCat,https://chooseyourstory.com/member/?Username=ScienceOfficerCat,2,3.33
Modern,A Confused Criminal!,https://chooseyourstory.com/story/A_Confused_Criminal!.aspx,saradffy,https://chooseyourstory.com/member/?Username=saradffy,3,3.38
Modern,A Crazy Dimension Called Life,https://chooseyourstory.com/story/A_Crazy_Dimension_Called_Life.aspx,Kazbar,https://chooseyourstory.com/member/?Username=Kazbar,6,4.02
Modern,A Day in Hell,https://chooseyourstory.com/story/A_Day_in_Hell.aspx,madglee,https://chooseyourstory.com/member/?Username=madglee,3,5.14
Modern,A Graveyard Smash,https://chooseyourstory.com/story/A_Graveyard_Smash.aspx,BenCrucifix,https://chooseyourstory.com/member/?Username=BenCrucifix,2,5.29
Modern,A Man to the Slaughter,https://chooseyourstory.com/story/A_Man_to_the_Slaughter.aspx,chris_zelda,https://chooseyourstory.com/member/?Username=chris_zelda,6,3.10
Modern,A Spy's Mission,https://chooseyourstory.com/story/A_Spy's_Mission.aspx,Natalie,https://chooseyourstory.com/member/?Username=Natalie,3,4.03
Modern,"A Story of Love, Death, and Eggs","https://chooseyourstory.com/story/A_Story_of_Love,_Death,_and_Eggs.aspx",SiriusYoshi,https://chooseyourstory.com/member/?Username=SiriusYoshi,2,3.27
Modern,A Stroll in the Forest,https://chooseyourstory.com/story/A_Stroll_in_the_Forest.aspx,Samanda,https://chooseyourstory.com/member/?Username=Samanda,3,3.03
Modern,A Super Tale,https://chooseyourstory.com/story/A_Super_Tale.aspx,325boy,https://chooseyourstory.com/member/?Username=325boy,5,4.79
Modern,A Tale of Farms and Fairs,https://chooseyourstory.com/story/A_Tale_of_Farms_and_Fairs.aspx,WriteWriteWrite,https://chooseyourstory.com/member/?Username=WriteWriteWrite,2,3.63
Modern,A Yearly Exam of Seasonfield High University,https://chooseyourstory.com/story/A_Yearly_Exam_of_Seasonfield_High_University.aspx,xDante,https://chooseyourstory.com/member/?Username=xDante,8,4.07
Modern,Adrift for SMS,https://chooseyourstory.com/story/Adrift_for_SMS.aspx,MsKelsey,https://chooseyourstory.com/member/?Username=MsKelsey,2,3.42
Modern,African Safari,https://chooseyourstory.com/story/African_Safari.aspx,kay724,https://chooseyourstory.com/member/?Username=kay724,4,3.85
Modern,Airport Nightmare,https://chooseyourstory.com/story/Airport_Nightmare.aspx,MsGwinn,https://chooseyourstory.com/member/?Username=MsGwinn,3,4.41
Modern,An old face,https://chooseyourstory.com/story/An_old_face.aspx,Plushy,https://chooseyourstory.com/member/?Username=Plushy,4,3.21
Modern,Answer The Call,https://chooseyourstory.com/story/Answer_The_Call.aspx,magcos,https://chooseyourstory.com/member/?Username=magcos,3,5.70
Modern,Avoiding Termination,https://chooseyourstory.com/story/Avoiding_Termination.aspx,skugga,https://chooseyourstory.com/member/?Username=skugga,2,4.68
Modern,Awesomeland - The Adventure Begins,https://chooseyourstory.com/story/Awesomeland_-_The_Adventure_Begins.aspx,Spacemandan01,https://chooseyourstory.com/member/?Username=Spacemandan01,3,3.51
Modern,Back to the '90s,https://chooseyourstory.com/story/Back_to_the_'90s.aspx,jogan,https://chooseyourstory.com/member/?Username=jogan,2,5.27
Modern,Be a NASCAR Driver,https://chooseyourstory.com/story/Be_a_NASCAR_Driver.aspx,RaceFan12,https://chooseyourstory.com/member/?Username=RaceFan12,5,3.11
Modern,Bestist Frend Jane,https://chooseyourstory.com/story/Bestist_Frend_Jane.aspx,TheNewIAP,https://chooseyourstory.com/member/?Username=TheNewIAP,4,7.09
Modern,Bl@cked Out,https://chooseyourstory.com/story/Bl_0x40_cked_Out.aspx,gragh46,https://chooseyourstory.com/member/?Username=gragh46,5,4.57
Modern,Blackbirds Close In,https://chooseyourstory.com/story/Blackbirds_Close_In.aspx,Negative,https://chooseyourstory.com/member/?Username=Negative,1,3.19
Modern,Blow Your House Down,https://chooseyourstory.com/story/Blow_Your_House_Down.aspx,Bill_Ingersoll,https://chooseyourstory.com/member/?Username=Bill_Ingersoll,3,6.58
